"AGD.tail","Season.DOB","Density.DOB","dam_ID","sire_ID","Genetic_LitterID_95CI","focal_ID"
0.450261592992978,"summer",207,"'000757BCC5","'0007580595","'000757BCC5_A","'000757D776"
-0.0109837694572859,"spring",222,"'00075A6151","'00075A48D8","'00075A6151_A","'000757D77E"
-0.0303610882321537,"summer",307,"'00075B16A9","'00075DFF38","'00075B16A9_C","'000757D8BA"
0.366525505642186,"summer",207,"'000757F70B","'00075A1552","'000757F70B_C","'000757D960"
0.211506955443242,"summer",207,"'00075A8066","'00075A5E00","'00075A8066_B","'000757DA26"
0.52777086809245,"summer",207,"'00075DFFBC","'000757EF84","'00075DFFBC_C","'000757DACB"
0.148704889930148,"spring",237,"'00075A54C1","'000757B75F","'00075A54C1_C","'000757DCF5"
-0.830361088232154,"spring",237,"'00075A9034","'00075A4F83","'00075A9034_A","'000757DD20"
-0.249738407007022,"spring",237,"'00074F0B47","'00075A65B6","'00074F0B47_B","'000757DD9B"
-1.02880438516932,"spring",237,"'000757EBAC","'000757AEF3","'000757EBAC_A","'000757DD9F"
0.509950252380412,"summer",307,"'000757FF27","'000757BC9D","'000757FF27_A","'000757DE8A"
0.750261592992978,"summer",207,"'000757EEA7","'P000125180","'000757EEA7_B","'000757DE90"
0.271195614830676,"summer",207,"'000757BA5C","'00075A9223","'000757BA5C_B","'000757DEC0"
0.268082208705016,"summer",207,"'000757D0D1","'000757EA41","'000757D0D1_A","'000757DED6"
-0.0753425380332103,"summer",207,"'00075A41E6","'00076B409F","'00075A41E6_C","'000757DF6E"
0.947148186867318,"summer",207,"'00075A61F5","'00075A6A76","'00075A61F5_C","'000757E085"
0.12932757115528,"spring",222,"'00075B81B9","'00075E0BC8","'00075B81B9_A","'000757E0DE"
0.308393549317582,"summer",207,"'000757F70B","'00075BC276","'000757F70B_D","'000757E26C"
-0.37222913190755,"summer",240,"'00074DCF5F","'00075B116C","'00074DCF5F_A","'000757E30C"
-0.351295110069852,"spring",222,"'00075B3038","'00075D0801","'00075B3038_A","'000757E438"
-0.310983769457286,"spring",222,"'00075A4ABA","'00075B7C89","'00075A4ABA_A","'000757E45B"
-0.0528518131326821,"spring",222,"'00075B4194","'00075013DC","'00075B4194_A","'000757E51A"
0.969638911767846,"autumn",297,"'00075D4864","'00074F398D","'00075D4864_C","'000757E5CB"
0.720417263299261,"summer",307,"'00075B16A9","'00075A97EB","'00075B16A9_B","'000757E5F9"
-0.0303610882321537,"spring",237,"'00075A7512","'000757D920","'00075A7512_A","'000757E7AE"
-0.131917791294984,"spring",243,"'00075A82AC","'00075B32B4","'00075A82AC_A","'000757E874"
-0.312540472520116,"spring",243,"'00075D4864","'00075D0801","'00075D4864_B","'000757E90F"
0.0649688025793554,"summer",240,"'00074DAA3C","'00075B1473","'00074DAA3C_A","'000757E92C"
-0.210983769457286,"summer",207,"'0007580456","'S000125108","'0007580456_A","'000757EB52"
-0.0900497476195877,"spring",222,"'00074C2119","'00074FC31D","'00074C2119_A","'000757EB5D"
-0.449738407007022,"spring",222,"'00075A98E5","'00075A48D8","'00075A98E5_B","'000757EB7F"
0.73088427421811,"autumn",297,"'00075A8444","'000757BC64","'00075A8444_B","'000757EBAC"
-0.051295110069852,"spring",222,"'00074FB0A8","'00074C33E4","'00074FB0A8_B","'000757EBE6"
0.148704889930148,"summer",307,"'00075B16A9","'00075A97EB","'00075B16A9_C","'000757EEA7"
1.06808220870502,"summer",207,"'00075A148E","'000757D013","'00075A148E_B","'000757EFB6"
-0.510983769457286,"spring",222,"'00075A4ABA","'00075B7C89","'00075A4ABA_A","'000757F083"
0.968082208705016,"summer",207,"'00075B9051","'00075A5E00","'00075B9051_A","'000757F2CC"
-0.912540472520116,"spring",222,"'00074F1859","'00074D8C26","'00074F1859_B","'000757F365"
1.22932757115528,"summer",207,"'000757BBBC","'00075BC0A0","'000757BBBC_B","'000757F3A0"
0.189016230542714,"spring",243,"'00074F96DC","'00075B2CDD","'00074F96DC_C","'000757F46F"
0.108393549317582,"spring",222,"'000757D393","'000757B515","'000757D393_A","'000757F481"
0.518860560236431,"summer",207,"'00075B9A25","'00075B8577","'00075B9A25_D","'000757F54D"
-0.110983769457286,"spring",222,"'00075B3038","'00075D0801","'00075B3038_A","'000757F5EF"
0.150261592992978,"spring",222,"'00074C2119","'00074FC31D","'00074C2119_A","'000757F62A"
0.259171900848997,"summer",207,"'000758051A","'000757F549","'000758051A_A","'000757F656"
0.009950252380412,"autumn",297,"'000757EBE6","'00075A2FB1","'000757EBE6_A","'000757F70B"
-0.230361088232154,"spring",237,"'00075A96FA","'00075E057D","'00075A96FA_A","'000757F876"
-0.351295110069852,"spring",222,"'00075A4ABA","'00075B7C89","'00075A4ABA_A","'000757F8B0"
0.499483241461563,"summer",207,"'00075A96FA","'00075A9223","'00075A96FA_B","'000757F8B8"
0.23244097728094,"autumn",240,"'00074D89D2","'00075D2E0C","'00074D89D2_A","'000757F925"
0.247148186867318,"spring",243,"'00075D4864","'00075B25DE","'00075D4864_B","'000757F93F"
0.247148186867318,"summer",207,"'00075A3282","'000758086C","'00075A3282_A","'000757FBF7"
0.72932757115528,"spring",237,"'00075B845A","'00075A4F83","'00075B845A_A","'000757FD6A"
0.52777086809245,"summer",207,"'00075A876A","'00075A1552","'00075A876A_C","'000757FDD2"
0.43088427421811,"summer",207,"'00075A8446","'000758086C","'00075A8446_B","'000757FDF0"
0.209950252380412,"spring",237,"'000757E45B","'000757FD1E","'000757E45B_A","'000758000B"
0.468082208705016,"spring",237,"'000757D0B8","'000757CF69","'000757D0B8_A","'000758007C"
0.408393549317582,"spring",243,"'00075A82AC","'00075B32B4","'00075A82AC_A","'0007580090"
0.569638911767846,"summer",207,"'00075A8334","'00075A5E00","'00075A8334_A","'0007580091"
-0.290049747619588,"spring",237,"'000757BA12","'00075A79C3","'000757BA12_A","'00075801FB"
0.508393549317582,"spring",237,"'00075A65AB","'000757D9E2","'00075A65AB_D","'000758031E"
-0.17222913190755,"spring",222,"'00074DEF99","'0007500319","'00074DEF99_C","'000758034C"
0.811506955443243,"spring",237,"'000757D0C4","'A000124626","'000757D0C4_A","'00075804D6"
0.32777086809245,"summer",207,"'00075A8FC3","'00075A5E00","'00075A8FC3_A","'00075804E3"
0.12777086809245,"autumn",297,"'000757F849","'0007580658","'000757F849_B","'000758051A"
0.671195614830677,"summer",207,"'000757F62A","'00075DFC65","'000757F62A_A","'00075805ED"
0.648704889930148,"spring",237,"'00075B845A","'00075A4F83","'00075B845A_A","'000758063C"
0.609950252380412,"summer",207,"'000757AEA4","'000757D013","'000757AEA4_C","'0007580670"
0.0890162305427142,"summer",207,"'000757FF27","'00075A614A","'000757FF27_C","'0007580698"
0.0591719008489972,"autumn",276,"'00075A542F","'000757C237","'00075A542F_A","'0007580777"
0.489016230542714,"winter",330,"'000757C4B9","'00075A39E8","'000757C4B9_B","'00075807B6"
1.16963891176785,"winter",330,"'000757C4B9","'00075A39E8","'000757C4B9_B","'000758081B"
0.42932757115528,"spring",304,"'000757BD04","'00075A79C3","'000757BD04_A","'0007580836"
-0.309427066394456,"spring",243,"'00075B5BCC","'000757C7E4","'00075B5BCC_A","'00075A0493"
0.187459527479884,"summer",207,"'00075A3A65","'00075A4039","'00075A3A65_A","'00075A08F9"
0.750261592992978,"summer",207,"'000758031E","'00075A320A","'000758031E_A","'00075A0CE7"
0.468082208705016,"autumn",402,"'00075A8190","'000757C0D8","'00075A8190_A","'00075A11EA"
-0.290049747619588,"spring",237,"'00075A7512","'000757D920","'00075A7512_A","'00075A12A8"
0.62932757115528,"summer",207,"'00076B2B87","'000757CB42","'00076B2B87_C","'00075A135F"
0.406836846254752,"summer",207,"'00075A3282","'000758086C","'00075A3282_A","'00075A2FB5"
0.43088427421811,"summer",276,"'000757E0DE","'00075A5475","'000757E0DE_A","'00075A32DB"
1.32777086809245,"summer",207,"'0007580836","'S000125094","'0007580836_A","'00075A330D"
-0.210983769457286,"summer",251,"'00074EF840","'00074D99D8","'00074EF840_B","'00075A345D"
0.82932757115528,"autumn",297,"'00075A8444","'000757BC64","'00075A8444_B","'00075A346F"
-0.0125404725201163,"spring",222,"'00075A97F6","'0007500319","'00075A97F6_A","'00075A34AB"
-0.260205417925871,"autumn",276,"'00074D9953","'000757BD02","'00074D9953_B","'00075A366F"
0.150261592992978,"summer",207,"'000757B6D3","'000757E5FE","'000757B6D3_B","'00075A3CFA"
-0.349738407007022,"spring",243,"'00074DD3DF","'00074F75B7","'00074DD3DF_B","'00075A3E53"
-0.0602054179258707,"spring",237,"'000757E7CD","'00075A75F5","'000757E7CD_A","'00075A3F03"
0.33088427421811,"summer",207,"'000757F62A","'00075A320A","'000757F62A_A","'00075A4063"
0.469638911767846,"summer",276,"'00075A5530","'00075A5613","'00075A5530_A","'00075A41E6"
0.169638911767846,"spring",237,"'00074F0B47","'00075807D9","'00074F0B47_B","'00075A42E8"
0.808393549317582,"summer",207,"'00076B30A4","'00075DFC65","'00076B30A4_A","'00075A4300"
0.647148186867318,"summer",207,"'00075B9051","'00075A5E00","'00075B9051_A","'00075A46B6"
1.12932757115528,"winter",330,"'000757E230","'00075A39E8","'000757E230_A","'00075A47A4"
1.20995025238041,"summer",207,"'000757E7CD","'00075BC0A0","'000757E7CD_B","'00075A48FC"
0.320417263299261,"spring",237,"'00075A61F5","'000757EA0B","'00075A61F5_B","'00075A4A40"
0.906836846254752,"summer",207,"'000758062C","'00075DFE85","'000758062C_A","'00075A4C75"
1.20839354931758,"summer",207,"'00075DFD11","'P000125180","'00075DFD11_A","'00075A4CAF"
0.309950252380412,"autumn",297,"'00075D4864","'00074F398D","'00075D4864_C","'00075A535E"
0.406836846254752,"spring",243,"'00074DCF5F","'000757C9AA","'00074DCF5F_B","'00075A542F"
0.0979265383987329,"winter",272,"'00074C10B5","'0007500319","'00074C10B5_A","'00075A54C1"
0.448704889930148,"summer",207,"'00075DFD4B","'000757DF5B","'00075DFD4B_A","'00075A54FF"
-1.07067242884472,"spring",222,"'00074DA4B8","'00075E0043","'00074DA4B8_B","'00075A5530"
-0.507870363331625,"summer",207,"'000757ADBA","'000757F6BB","'000757ADBA_A","'00075A553B"
0.509950252380412,"summer",207,"'00075B9578","'00075A1473","'00075B9578_A","'00075A56F5"
-0.352851813132682,"winter",222,"'00075B520F","'00074FC31D","'00075B520F_B","'00075A58A0"
-0.188493044556758,"summer",207,"'00075A7B73","'00075BC0A0","'00075A7B73_B","'00075A58C3"
0.187459527479884,"summer",207,"'00075DFFBC","'000757EF84","'00075DFFBC_C","'00075A5A64"
0.590572933605544,"summer",276,"'000757F849","'0007580658","'000757F849_A","'00075A5B95"
0.589016230542714,"spring",237,"'00075B845A","'00075A4F83","'00075B845A_A","'00075A5C68"
0.250261592992978,"spring",243,"'00075B39CC","'00075B25DE","'00075B39CC_A","'00075A5E46"
-0.0706724288447198,"spring",222,"'00075B135D","'00074DA036","'00075B135D_A","'00075A61F5"
-0.0722291319075503,"summer",276,"'00075A4ABA","'00074DA036","'00075A4ABA_B","'00075A6236"
0.687459527479884,"summer",207,"'000757D300","'00075A3F70","'000757D300_B","'00075A6310"
0.42777086809245,"spring",237,"'000757BBBC","'000757B512","'000757BBBC_A","'00075A6345"
1.24870488993015,"summer",207,"'000757AEA4","'000757E5FE","'000757AEA4_B","'00075A63D5"
-0.47067242884472,"spring",222,"'00075A341A","'000757E146","'00075A341A_A","'00075A6549"
0.568082208705016,"summer",207,"'000757EBAC","'00075A1552","'000757EBAC_B","'00075A65A2"
0.468082208705016,"winter",222,"'000757C753","'00075B13BD","'000757C753_A","'00075A65AB"
0.33244097728094,"summer",207,"'00075DFEBB","'00075A5E00","'00075DFEBB_B","'00075A668A"
-0.912540472520116,"winter",224,"'0007284F18","'000728A6F5","'0007284F18_B","'00075A6759"
0.147148186867318,"spring",222,"'00075B4194","'00074C33E4","'00075B4194_B","'00075A675D"
0.0293275711552803,"summer",276,"'00075B9469","'00075A0CB4","'00075B9469_A","'00075A67BF"
0.490572933605544,"spring",243,"'00075D67E2","'00075A3110","'00075D67E2_B","'00075A67D4"
1.05026159299298,"summer",207,"'000757BCC5","'0007580595","'000757BCC5_A","'00075A68C3"
0.168082208705016,"spring",243,"'00075B70EE","'00075E0043","'00075B70EE_B","'00075A6927"
0.62777086809245,"spring",237,"'00075DFFBC","'000757AEF3","'00075DFFBC_A","'00075A6B0A"
0.447148186867318,"summer",207,"'00075A81F3","'000757DE73","'00075A81F3_A","'00075A6C87"
-0.0319177912949842,"winter",272,"'00075B3362","'00074D9F30","'00075B3362_A","'00075A6F3E"
0.668082208705016,"summer",207,"'00075DFD4B","'000757DF5B","'00075DFD4B_A","'00075A6F96"
-0.110983769457286,"spring",237,"'00074F1087","'000757EA38","'00074F1087_A","'00075A6FF3"
0.92777086809245,"summer",207,"'000757B927","'000757AF87","'000757B927_A","'00075A7217"
0.290572933605544,"summer",307,"'00075B16A9","'00075A97EB","'00075B16A9_B","'00075A740E"
-0.351295110069852,"spring",222,"'00075B70EE","'000757C9AA","'00075B70EE_A","'00075A74A0"
-0.381139439763569,"spring",222,"'00075A3DCF","'00075D0801","'00075A3DCF_A","'00075A7512"
0.32621416502962,"summer",207,"'000758062C","'00075DFE85","'000758062C_A","'00075A7711"
-0.151295110069852,"summer",207,"'00075A148E","'000757D013","'00075A148E_B","'00075A774C"
0.168082208705016,"autumn",240,"'00074FC7F0","'00075B7260","'00074FC7F0_C","'00075A778B"
0.00839354931758195,"summer",207,"'00075DFD78","'00075E0267","'00075DFD78_B","'00075A77B0"
-0.109427066394456,"summer",207,"'000757CF4C","'00075A1473","'000757CF4C_B","'00075A7933"
-0.0272476821064936,"summer",276,"'00075A84AD","'000757CAC8","'00075A84AD_A","'00075A7A45"
-0.27067242884472,"spring",243,"'00075B350A","'000757B4B7","'00075B350A_A","'00075A7B73"
0.306836846254752,"summer",236,"'7.2900000000000006E+35","'00074DD373","'7.2900000000000006E+35_A","'00075A7B8E"
-0.17222913190755,"spring",243,"'00074EF8AD","'00075A3FB3","'00074EF8AD_A","'00075A7DA8"
0.259171900848997,"summer",207,"'000757E5F9","'P000125180","'000757E5F9_A","'00075A7E4F"
0.0502615929929781,"summer",207,"'000757D0C4","'P000125300","'000757D0C4_B","'00075A7ED0"
-0.512540472520116,"spring",222,"'00075B520F","'00074EFE85","'00075B520F_C","'00075A7F3B"
0.009950252380412,"winter",224,"'00074DA993","'000728D781","'00074DA993_A","'00075A7F72"
-0.17222913190755,"spring",237,"'000757E15C","'0007580055","'000757E15C_A","'00075A801A"
0.397926538398733,"summer",207,"'00075DFFBC","'00075A37AF","'00075DFFBC_B","'00075A8103"
0.608393549317582,"spring",237,"'000757FFAC","'00075A2FBC","'000757FFAC_A","'00075A815F"
0.138237879011299,"spring",237,"'000757E15C","'00075A4F83","'000757E15C_A","'00075A8190"
0.450261592992978,"summer",207,"'0007580456","'00075A59C9","'0007580456_A","'00075A8230"
0.968082208705016,"summer",207,"'000757DD9B","'000757ECCE","'000757DD9B_A","'00075A82E9"
-0.00942706639445581,"spring",237,"'00075DFEBB","'000757D920","'00075DFEBB_A","'00075A8334"
0.12932757115528,"summer",307,"'00074D945B","'000757FEF8","'00074D945B_B","'00075A8446"
0.471195614830676,"summer",207,"'00075A8446","'000758086C","'00075A8446_B","'00075A8499"
-0.298960055475606,"summer",207,"'000757DE8A","'00075A1473","'000757DE8A_A","'00075A85F5"
1.49057293360554,"summer",207,"'00075A8F51","'00075A1473","'00075A8F51_D","'00075A87BC"
-0.430361088232154,"spring",237,"'00075A6549","'000757EA0B","'00075A6549_A","'00075A88DE"
0.489016230542714,"summer",207,"'00075A42E8","'000757ECCE","'00075A42E8_A","'00075A8984"
-0.431917791294984,"winter",272,"'00075B6658","'00074D9F30","'00075B6658_A","'00075A8A5D"
-0.0780260336379085,"spring",237,"'000757D286","'00075A4F83","'000757D286_B","'00075A8BC4"
0.950261592992978,"winter",330,"'000757C4B9","'00075A39E8","'000757C4B9_B","'00075A8D8B"
0.769638911767846,"summer",207,"'00075B9578","'00075A1473","'00075B9578_A","'00075A8DCE"
0.347148186867318,"summer",207,"'000757B156","'00075B8577","'000757B156_A","'00075A8E79"
0.471195614830676,"summer",207,"'000757CF4C","'00075A1473","'000757CF4C_B","'00075A8F0F"
0.508393549317582,"winter",272,"'00075A7F72","'00075B13BD","'00075A7F72_A","'00075A8F51"
-0.049738407007022,"spring",237,"'00075A7512","'00075807D9","'00075A7512_A","'00075A8FC3"
-0.17378583497038,"spring",243,"'00075DFEDC","'00075A3110","'00075DFEDC_B","'00075A8FC4"
1.44870488993015,"spring",237,"'00075DFACD","'000757EA0B","'00075DFACD_A","'00075A9052"
-0.331917791294984,"spring",237,"'00075B9A25","'00075A3229","'00075B9A25_B","'00075A9160"
1.32932757115528,"summer",207,"'00075A7B73","'00075A3521","'00075A7B73_A","'00075A9196"
0.908393549317582,"summer",207,"'000757DD9B","'000757ECCE","'000757DD9B_A","'00075A92A6"
-0.0319177912949842,"spring",237,"'000757BA12","'00075A3CCF","'000757BA12_A","'00075A94ED"
-0.254408516195512,"autumn",240,"'00074DDD3D","'00075B116C","'00074DDD3D_C","'00075A9515"
-0.309427066394456,"winter",224,"'0007500C90","'00074EF558","'0007500C90_B","'00075A97F6"
0.0487048899301481,"summer",240,"'00074BCD8F","'00074EFF7F","'00074BCD8F_A","'00075B0937"
-0.514097175582946,"winter",224,"'0007286685","'00074C3815","'0007286685_A","'00075B0E1E"
-0.0125404725201163,"autumn",240,"'00074F2268","'00074DA3ED","'00074F2268_B","'00075B1074"
-0.331917791294984,"spring",236,"'00074DA5E8","'0007290000","'00074DA5E8_B","'00075B135D"
0.809950252380412,"summer",240,"'00072899D8","'00074EFF7F","'00072899D8_C","'00075B16A9"
0.52621416502962,"spring",199,"'00074FABAA","'00074F1643","'00074FABAA_A","'00075B1B83"
0.148704889930148,"summer",240,"'00074BCD8F","'00074EFF7F","'00074BCD8F_A","'00075B1C7B"
-0.37067242884472,"summer",240,"'00074EE6E0","'00074EDE9A","'00074EE6E0_B","'00075B1D24"
-0.37222913190755,"autumn",240,"'00075007CA","'00074DDAB8","'00075007CA_B","'00075B202B"
0.347148186867318,"autumn",240,"'A000116830","'00074EFF7F","'A000116830_A","'00075B22CB"
0.0680822087050159,"summer",236,"'00074DB518","'00074DD626","'00074DB518_A","'00075B2A64"
-0.161762120988701,"summer",251,"'00074DADD4","'00074BCDB6","'00074DADD4_A","'00075B3038"
-0.37378583497038,"autumn",240,"'00074F2268","'00074DA3ED","'00074F2268_B","'00075B30FE"
0.348704889930148,"spring",199,"'0007500C90","'00074DB0D3","'0007500C90_C","'00075B350E"
-0.430361088232154,"summer",251,"'00074DE43E","'00074D9B3B","'00074DE43E_A","'00075B38CA"
-0.230361088232154,"summer",251,"'00074DE45B","'00074DE814","'00074DE45B_A","'00075B39CC"
-0.414097175582946,"winter",224,"'00074DA829","'00074DECA5","'00074DA829_A","'00075B4150"
-0.752851813132682,"winter",224,"'000728C634","'00074C3815","'000728C634_B","'00075B415E"
0.947148186867318,"summer",236,"'00074F28BE","'00074DD373","'00074F28BE_A","'00075B4194"
0.208393549317582,"autumn",240,"'00074DE45B","'00074D9B3B","'00074DE45B_B","'00075B4390"
-0.751295110069852,"summer",240,"'00074FFCBF","'00074DC1D5","'00074FFCBF_B","'00075B45B4"
-0.349738407007022,"summer",236,"'00074EE6E0","'00074DE60D","'00074EE6E0_A","'00075B4AD2"
-0.131917791294984,"summer",236,"'00074BD89B","'00074EF06F","'00074BD89B_A","'00075B5BCC"
-0.0319177912949842,"summer",251,"'00074DADD4","'00074BCDB6","'00074DADD4_A","'00075B5BFA"
0.509950252380412,"spring",199,"'00074D89DA","'00074C14FE","'00074D89DA_C","'00075B6780"
0.569638911767846,"autumn",240,"'00074D8813","'00074DDAB8","'00074D8813_B","'00075B6CB7"
0.548704889930148,"autumn",240,"'00074DDD3D","'00074DE704","'00074DDD3D_B","'00075B70EE"
-0.249738407007022,"summer",236,"'00074EE6E0","'00074DE60D","'00074EE6E0_A","'00075B7157"
1.44870488993015,"summer",207,"'00076B46BA","'000757AEA8","'00076B46BA_A","'00075B80AA"
0.208393549317582,"autumn",240,"'00074DDD3D","'00074DE704","'00074DDD3D_B","'00075B81B9"
-0.151295110069852,"autumn",276,"'A000124641","'00075DFFA9","'A000124641_A","'00075B845A"
0.451818296055808,"summer",207,"'00075A5E46","'000757F6BB","'00075A5E46_B","'00075B8607"
-0.390049747619588,"spring",243,"'00074D9953","'00075B138B","'00074D9953_A","'00075B8BCB"
-0.391606450682418,"spring",243,"'00074F2268","'00075A54F0","'00074F2268_D","'00075B9469"
-0.410983769457286,"summer",307,"'00076B2716","'000757D92F","'00076B2716_A","'00075B9578"
-0.610983769457286,"spring",243,"'00074F96DC","'0007500EE4","'00074F96DC_C","'00075B9A25"
-0.131917791294984,"summer",276,"'00075A4ABA","'00074DA036","'00075A4ABA_B","'00075B9BC7"
0.668082208705016,"summer",207,"'00075B8A85","'00075A1552","'00075B8A85_A","'00075BD23E"
-0.842384802213833,"spring",222,"'00074DEF99","'00074FC31D","'00074DEF99_C","'00075BD3AB"
-0.893163153745248,"spring",199,"'00074DA5E8","'00074F1DD8","'00074DA5E8_A","'00075CCA18"
0.450261592992978,"summer",240,"'00074BD016","'00074D99FE","'00074BD016_B","'00075D3941"
-0.121450780376135,"spring",236,"'0007500733","'0007290000","'0007500733_A","'00075D5929"
-0.230361088232154,"summer",251,"'00074DE45B","'00074DE814","'00074DE45B_A","'00075D674A"
-0.421450780376135,"summer",240,"'00074D9C7F","'00074D9A8B","'00074D9C7F_A","'00075D67E2"
0.348704889930148,"summer",207,"'000757D0D1","'000757EA41","'000757D0D1_A","'00075DFA5E"
0.42932757115528,"spring",237,"'00075A7D7C","'000757FE7C","'00075A7D7C_A","'00075DFA7D"
-0.660205417925871,"spring",237,"'000757E7CD","'000757B512","'000757E7CD_A","'00075DFA88"
0.548704889930148,"summer",207,"'000757AF0E","'000757B75F","'000757AF0E_C","'00075DFACE"
-0.212540472520116,"spring",222,"'00074DDF16","'00074DD163","'00074DDF16_A","'00075DFB01"
0.269638911767846,"summer",207,"'000757B6D3","'000757E5FE","'000757B6D3_B","'00075DFB2F"
-0.207870363331626,"spring",222,"'00075B7225","'0007500319","'00075B7225_B","'00075DFB54"
-0.460205417925871,"spring",237,"'00075807B6","'000757B512","'00075807B6_A","'00075DFB63"
0.266525505642186,"spring",243,"'00074FEF1A","'00075A3FB3","'00074FEF1A_A","'00075DFB98"
-0.37222913190755,"spring",243,"'00074DA4B8","'000757C9AA","'00074DA4B8_B","'00075DFB9E"
-0.0528518131326821,"spring",222,"'00075B520F","'00075B13BD","'00075B520F_C","'00075DFC2D"
0.22777086809245,"spring",243,"'00074DE2A9","'00075B138B","'00074DE2A9_A","'00075DFC5F"
-0.049738407007022,"summer",307,"'00074C1FC1","'00075A97EB","'00074C1FC1_B","'00075DFD4B"
-0.530361088232154,"spring",243,"'00074EF8AD","'00075A3FB3","'00074EF8AD_A","'00075DFD78"
-0.049738407007022,"spring",243,"'00075B2A64","'00075A2DA3","'00075B2A64_A","'00075DFDA6"
0.248704889930148,"spring",243,"'00074DB688","'00074DA036","'00074DB688_B","'00075DFDB1"
0.52932757115528,"summer",207,"'000757B4D6","'000757FA37","'000757B4D6_A","'00075DFDF8"
0.987459527479884,"summer",207,"'000757D4F4","'00075A9223","'000757D4F4_A","'00075DFE02"
0.220417263299261,"summer",207,"'00075A65AB","'00075A1473","'00075A65AB_F","'00075DFE07"
0.709950252380412,"summer",207,"'00075A652C","'P000125001","'00075A652C_A","'00075DFE36"
0.968082208705016,"summer",207,"'00075DFD11","'P000125180","'00075DFD11_A","'00075DFE38"
-0.330361088232154,"spring",243,"'00074F96DC","'0007500EE4","'00074F96DC_C","'00075DFE56"
1.15181829605581,"summer",207,"'00075A4E76","'000757AB28","'00075A4E76_B","'00075DFE7A"
-0.149738407007022,"spring",243,"'00075B39CC","'00075D0801","'00075B39CC_A","'00075DFECB"
-0.142384802213833,"autumn",240,"'00075B415E","'00075B2D4F","'00075B415E_A","'00075DFEDC"
0.368082208705016,"autumn",297,"'000757E9D1","'000757D061","'000757E9D1_A","'00075DFFBC"
0.169638911767846,"summer",207,"'000757BBBC","'00075BC0A0","'000757BBBC_B","'00075DFFC0"
0.566525505642186,"summer",207,"'00075A8446","'000758086C","'00075A8446_A","'00075DFFE4"
-0.190049747619588,"spring",243,"'00075E0837","'00074DC50C","'00075E0837_A","'00075E001E"
0.83088427421811,"summer",207,"'000757BCC5","'0007580595","'000757BCC5_A","'00075E00C4"
-0.428804385169324,"spring",243,"'00075B350A","'000757B4B7","'00075B350A_A","'00075E012C"
0.0219739663620916,"spring",237,"'000757E5CB","'00075A65B6","'000757E5CB_A","'00075E020C"
0.409950252380412,"summer",307,"'00075B1C7B","'000757BC9D","'00075B1C7B_A","'00075E0270"
-0.0109837694572859,"summer",207,"'00075A8FC4","'00075A9223","'00075A8FC4_C","'00075E0367"
0.887459527479884,"spring",237,"'00075DFB98","'000757D6A6","'00075DFB98_B","'00075E037E"
-0.349738407007022,"spring",243,"'00074DD3DF","'00074F75B7","'00074DD3DF_B","'00075E0395"
0.72932757115528,"summer",207,"'000757ED39","'00075E0267","'000757ED39_A","'00075E03A2"
0.169638911767846,"spring",237,"'00075DFEBB","'000757D920","'00075DFEBB_A","'00075E03DE"
0.469638911767846,"autumn",276,"'A000124641","'00075DFFA9","'A000124641_A","'00075E045E"
0.22777086809245,"spring",237,"'00075B9A25","'00075A3229","'00075B9A25_B","'00075E04C1"
0.692129636668375,"summer",276,"'00075A84AD","'00075DFDE6","'00075A84AD_A","'00075E04C8"
0.451818296055808,"summer",207,"'00075A8A25","'00075A5E00","'00075A8A25_A","'00075E0529"
0.220417263299261,"spring",243,"'00075D67E2","'00075A3110","'00075D67E2_B","'00075E0557"
0.52777086809245,"summer",207,"'00075A876A","'00076B409F","'00075A876A_D","'00075E057A"
1.46963891176785,"summer",207,"'000757B004","'00075A7AD2","'000757B004_B","'00075E05E9"
0.82777086809245,"summer",207,"'000757D300","'00075A3F70","'000757D300_B","'00075E05F0"
-0.37222913190755,"winter",222,"'00075B3E1E","'00074DEF43","'00075B3E1E_B","'00075E0633"
-0.812540472520116,"spring",222,"'00075B520F","'00075B13BD","'00075B520F_C","'00076B2716"
0.32932757115528,"spring",237,"'00075DFD78","'00075A3229","'00075DFD78_A","'00076B2986"
0.368082208705016,"spring",243,"'00075B6DF8","'00075A3110","'00075B6DF8_E","'00076B2B87"
-0.531917791294984,"spring",222,"'00075D5961","'00075A48D8","'00075D5961_A","'00076B2B9B"
1.18901623054271,"summer",207,"'000757E5F9","'P000125180","'000757E5F9_A","'00076B2DB5"
-1.13036108823215,"spring",237,"'0007580777","'00075DFD50","'0007580777_A","'00076B2E1B"
-0.354408516195512,"summer",307,"'00075A65AB","'000757C95F","'00075A65AB_A","'00076B30A4"
0.350261592992978,"autumn",297,"'000757EBE6","'00075A2FB1","'000757EBE6_A","'00076B314B"
0.750261592992978,"summer",207,"'000757F62A","'00075DFC65","'000757F62A_A","'00076B379F"
0.609950252380412,"summer",207,"'000757B004","'00075A7AD2","'000757B004_B","'00076B3A2B"
1.58901623054271,"summer",307,"'00075B6658","'00075A97EB","'00075B6658_B","'00076B3B1F"
-0.191606450682418,"summer",307,"'00074DD6B3","'000757D0EE","'00074DD6B3_A","'00076B3E9E"
0.52777086809245,"spring",237,"'000757D0B8","'000757CF69","'000757D0B8_A","'00076B46BA"
0.287459527479884,"winter",272,"'00074FAE3C","'00074DC4A5","'00074FAE3C_A","'00076D3FA9"
