"AGD.tail","Season.DOB","Density.DOB","dam_ID","sire_ID","Genetic_LitterID_95CI"
0.450261592992978,"summer",207,"'0007580456","'00075A59C9","'0007580456_A"
0.968082208705016,"summer",207,"'000757DD9B","'000757ECCE","'000757DD9B_A"
-0.00942706639445581,"spring",237,"'00075DFEBB","'000757D920","'00075DFEBB_A"
0.12932757115528,"summer",307,"'00074D945B","'000757FEF8","'00074D945B_B"
0.471195614830676,"summer",207,"'00075A8446","'000758086C","'00075A8446_B"
-0.298960055475606,"summer",207,"'000757DE8A","'00075A1473","'000757DE8A_A"
1.49057293360554,"summer",207,"'00075A8F51","'00075A1473","'00075A8F51_D"
-0.430361088232154,"spring",237,"'00075A6549","'000757EA0B","'00075A6549_A"
0.489016230542714,"summer",207,"'00075A42E8","'000757ECCE","'00075A42E8_A"
-0.431917791294984,"winter",272,"'00075B6658","'00074D9F30","'00075B6658_A"
-0.0780260336379085,"spring",237,"'000757D286","'00075A4F83","'000757D286_B"
0.950261592992978,"winter",330,"'000757C4B9","'00075A39E8","'000757C4B9_B"
0.769638911767846,"summer",207,"'00075B9578","'00075A1473","'00075B9578_A"
0.347148186867318,"summer",207,"'000757B156","'00075B8577","'000757B156_A"
0.471195614830676,"summer",207,"'000757CF4C","'00075A1473","'000757CF4C_B"
0.508393549317582,"winter",272,"'00075A7F72","'00075B13BD","'00075A7F72_A"
-0.049738407007022,"spring",237,"'00075A7512","'00075807D9","'00075A7512_A"
-0.17378583497038,"spring",243,"'00075DFEDC","'00075A3110","'00075DFEDC_B"
1.44870488993015,"spring",237,"'00075DFACD","'000757EA0B","'00075DFACD_A"
-0.331917791294984,"spring",237,"'00075B9A25","'00075A3229","'00075B9A25_B"
1.32932757115528,"summer",207,"'00075A7B73","'00075A3521","'00075A7B73_A"
0.908393549317582,"summer",207,"'000757DD9B","'000757ECCE","'000757DD9B_A"
-0.0319177912949842,"spring",237,"'000757BA12","'00075A3CCF","'000757BA12_A"
-0.254408516195512,"autumn",240,"'00074DDD3D","'00075B116C","'00074DDD3D_C"
-0.309427066394456,"winter",224,"'0007500C90","'00074EF558","'0007500C90_B"
0.0487048899301481,"summer",240,"'00074BCD8F","'00074EFF7F","'00074BCD8F_A"
-0.514097175582946,"winter",224,"'0007286685","'00074C3815","'0007286685_A"
-0.0125404725201163,"autumn",240,"'00074F2268","'00074DA3ED","'00074F2268_B"
-0.331917791294984,"spring",236,"'00074DA5E8","'0007290000","'00074DA5E8_B"
0.809950252380412,"summer",240,"'00072899D8","'00074EFF7F","'00072899D8_C"
0.52621416502962,"spring",199,"'00074FABAA","'00074F1643","'00074FABAA_A"
0.148704889930148,"summer",240,"'00074BCD8F","'00074EFF7F","'00074BCD8F_A"
-0.37067242884472,"summer",240,"'00074EE6E0","'00074EDE9A","'00074EE6E0_B"
-0.37222913190755,"autumn",240,"'00075007CA","'00074DDAB8","'00075007CA_B"
0.347148186867318,"autumn",240,"'A000116830","'00074EFF7F","'A000116830_A"
0.0680822087050159,"summer",236,"'00074DB518","'00074DD626","'00074DB518_A"
-0.161762120988701,"summer",251,"'00074DADD4","'00074BCDB6","'00074DADD4_A"
-0.37378583497038,"autumn",240,"'00074F2268","'00074DA3ED","'00074F2268_B"
0.348704889930148,"spring",199,"'0007500C90","'00074DB0D3","'0007500C90_C"
-0.430361088232154,"summer",251,"'00074DE43E","'00074D9B3B","'00074DE43E_A"
-0.230361088232154,"summer",251,"'00074DE45B","'00074DE814","'00074DE45B_A"
-0.414097175582946,"winter",224,"'00074DA829","'00074DECA5","'00074DA829_A"
-0.752851813132682,"winter",224,"'000728C634","'00074C3815","'000728C634_B"
0.947148186867318,"summer",236,"'00074F28BE","'00074DD373","'00074F28BE_A"
0.208393549317582,"autumn",240,"'00074DE45B","'00074D9B3B","'00074DE45B_B"
-0.751295110069852,"summer",240,"'00074FFCBF","'00074DC1D5","'00074FFCBF_B"
-0.349738407007022,"summer",236,"'00074EE6E0","'00074DE60D","'00074EE6E0_A"
-0.131917791294984,"summer",236,"'00074BD89B","'00074EF06F","'00074BD89B_A"
-0.0319177912949842,"summer",251,"'00074DADD4","'00074BCDB6","'00074DADD4_A"
0.509950252380412,"spring",199,"'00074D89DA","'00074C14FE","'00074D89DA_C"
0.569638911767846,"autumn",240,"'00074D8813","'00074DDAB8","'00074D8813_B"
0.548704889930148,"autumn",240,"'00074DDD3D","'00074DE704","'00074DDD3D_B"
-0.249738407007022,"summer",236,"'00074EE6E0","'00074DE60D","'00074EE6E0_A"
1.44870488993015,"summer",207,"'00076B46BA","'000757AEA8","'00076B46BA_A"
0.208393549317582,"autumn",240,"'00074DDD3D","'00074DE704","'00074DDD3D_B"
-0.151295110069852,"autumn",276,"'A000124641","'00075DFFA9","'A000124641_A"
0.451818296055808,"summer",207,"'00075A5E46","'000757F6BB","'00075A5E46_B"
-0.390049747619588,"spring",243,"'00074D9953","'00075B138B","'00074D9953_A"
-0.391606450682418,"spring",243,"'00074F2268","'00075A54F0","'00074F2268_D"
-0.410983769457286,"summer",307,"'00076B2716","'000757D92F","'00076B2716_A"
-0.610983769457286,"spring",243,"'00074F96DC","'0007500EE4","'00074F96DC_C"
-0.131917791294984,"summer",276,"'00075A4ABA","'00074DA036","'00075A4ABA_B"
0.668082208705016,"summer",207,"'00075B8A85","'00075A1552","'00075B8A85_A"
-0.842384802213833,"spring",222,"'00074DEF99","'00074FC31D","'00074DEF99_C"
-0.893163153745248,"spring",199,"'00074DA5E8","'00074F1DD8","'00074DA5E8_A"
0.450261592992978,"summer",240,"'00074BD016","'00074D99FE","'00074BD016_B"
-0.121450780376135,"spring",236,"'0007500733","'0007290000","'0007500733_A"
-0.230361088232154,"summer",251,"'00074DE45B","'00074DE814","'00074DE45B_A"
-0.421450780376135,"summer",240,"'00074D9C7F","'00074D9A8B","'00074D9C7F_A"
0.348704889930148,"summer",207,"'000757D0D1","'000757EA41","'000757D0D1_A"
0.42932757115528,"spring",237,"'00075A7D7C","'000757FE7C","'00075A7D7C_A"
-0.660205417925871,"spring",237,"'000757E7CD","'000757B512","'000757E7CD_A"
0.548704889930148,"summer",207,"'000757AF0E","'000757B75F","'000757AF0E_C"
-0.212540472520116,"spring",222,"'00074DDF16","'00074DD163","'00074DDF16_A"
0.269638911767846,"summer",207,"'000757B6D3","'000757E5FE","'000757B6D3_B"
-0.207870363331626,"spring",222,"'00075B7225","'0007500319","'00075B7225_B"
-0.460205417925871,"spring",237,"'00075807B6","'000757B512","'00075807B6_A"
0.266525505642186,"spring",243,"'00074FEF1A","'00075A3FB3","'00074FEF1A_A"
-0.37222913190755,"spring",243,"'00074DA4B8","'000757C9AA","'00074DA4B8_B"
-0.0528518131326821,"spring",222,"'00075B520F","'00075B13BD","'00075B520F_C"
0.22777086809245,"spring",243,"'00074DE2A9","'00075B138B","'00074DE2A9_A"
-0.049738407007022,"summer",307,"'00074C1FC1","'00075A97EB","'00074C1FC1_B"
-0.530361088232154,"spring",243,"'00074EF8AD","'00075A3FB3","'00074EF8AD_A"
-0.049738407007022,"spring",243,"'00075B2A64","'00075A2DA3","'00075B2A64_A"
0.248704889930148,"spring",243,"'00074DB688","'00074DA036","'00074DB688_B"
0.52932757115528,"summer",207,"'000757B4D6","'000757FA37","'000757B4D6_A"
0.987459527479884,"summer",207,"'000757D4F4","'00075A9223","'000757D4F4_A"
0.220417263299261,"summer",207,"'00075A65AB","'00075A1473","'00075A65AB_F"
0.709950252380412,"summer",207,"'00075A652C","'P000125001","'00075A652C_A"
0.968082208705016,"summer",207,"'00075DFD11","'P000125180","'00075DFD11_A"
-0.330361088232154,"spring",243,"'00074F96DC","'0007500EE4","'00074F96DC_C"
1.15181829605581,"summer",207,"'00075A4E76","'000757AB28","'00075A4E76_B"
-0.149738407007022,"spring",243,"'00075B39CC","'00075D0801","'00075B39CC_A"
-0.142384802213833,"autumn",240,"'00075B415E","'00075B2D4F","'00075B415E_A"
0.368082208705016,"autumn",297,"'000757E9D1","'000757D061","'000757E9D1_A"
0.169638911767846,"summer",207,"'000757BBBC","'00075BC0A0","'000757BBBC_B"
0.566525505642186,"summer",207,"'00075A8446","'000758086C","'00075A8446_A"
-0.190049747619588,"spring",243,"'00075E0837","'00074DC50C","'00075E0837_A"
0.83088427421811,"summer",207,"'000757BCC5","'0007580595","'000757BCC5_A"
-0.428804385169324,"spring",243,"'00075B350A","'000757B4B7","'00075B350A_A"
0.0219739663620916,"spring",237,"'000757E5CB","'00075A65B6","'000757E5CB_A"
0.409950252380412,"summer",307,"'00075B1C7B","'000757BC9D","'00075B1C7B_A"
-0.0109837694572859,"summer",207,"'00075A8FC4","'00075A9223","'00075A8FC4_C"
0.887459527479884,"spring",237,"'00075DFB98","'000757D6A6","'00075DFB98_B"
-0.349738407007022,"spring",243,"'00074DD3DF","'00074F75B7","'00074DD3DF_B"
0.72932757115528,"summer",207,"'000757ED39","'00075E0267","'000757ED39_A"
0.169638911767846,"spring",237,"'00075DFEBB","'000757D920","'00075DFEBB_A"
0.469638911767846,"autumn",276,"'A000124641","'00075DFFA9","'A000124641_A"
0.22777086809245,"spring",237,"'00075B9A25","'00075A3229","'00075B9A25_B"
0.692129636668375,"summer",276,"'00075A84AD","'00075DFDE6","'00075A84AD_A"
0.451818296055808,"summer",207,"'00075A8A25","'00075A5E00","'00075A8A25_A"
0.220417263299261,"spring",243,"'00075D67E2","'00075A3110","'00075D67E2_B"
0.52777086809245,"summer",207,"'00075A876A","'00076B409F","'00075A876A_D"
1.46963891176785,"summer",207,"'000757B004","'00075A7AD2","'000757B004_B"
0.82777086809245,"summer",207,"'000757D300","'00075A3F70","'000757D300_B"
-0.37222913190755,"winter",222,"'00075B3E1E","'00074DEF43","'00075B3E1E_B"
-0.812540472520116,"spring",222,"'00075B520F","'00075B13BD","'00075B520F_C"
0.32932757115528,"spring",237,"'00075DFD78","'00075A3229","'00075DFD78_A"
0.368082208705016,"spring",243,"'00075B6DF8","'00075A3110","'00075B6DF8_E"
-0.531917791294984,"spring",222,"'00075D5961","'00075A48D8","'00075D5961_A"
1.18901623054271,"summer",207,"'000757E5F9","'P000125180","'000757E5F9_A"
-1.13036108823215,"spring",237,"'0007580777","'00075DFD50","'0007580777_A"
-0.354408516195512,"summer",307,"'00075A65AB","'000757C95F","'00075A65AB_A"
0.350261592992978,"autumn",297,"'000757EBE6","'00075A2FB1","'000757EBE6_A"
0.750261592992978,"summer",207,"'000757F62A","'00075DFC65","'000757F62A_A"
0.609950252380412,"summer",207,"'000757B004","'00075A7AD2","'000757B004_B"
1.58901623054271,"summer",307,"'00075B6658","'00075A97EB","'00075B6658_B"
-0.191606450682418,"summer",307,"'00074DD6B3","'000757D0EE","'00074DD6B3_A"
0.52777086809245,"spring",237,"'000757D0B8","'000757CF69","'000757D0B8_A"
0.287459527479884,"winter",272,"'00074FAE3C","'00074DC4A5","'00074FAE3C_A"
-0.451295110069852,"spring",300,"'000757FDF0","'00076B374D","'000757FDF0_A"
0.00839354931758195,"spring",311,"'00075DFE38","'000757AEB5","'00075DFE38_A"
0.389016230542714,"spring",300,"'000757B29F","'00075800BF","'000757B29F_A"
0.150261592992978,"autumn",252,"'0007B0FBC5","'0007B11B75","'0007B0FBC5_E"
0.187459527479884,"spring",300,"'00075E03DE","'00075BBAAE","'00075E03DE_B"
0.00839354931758195,"spring",300,"'000757FBF7","'000757CEE9","'000757FBF7_B"
0.166525505642185,"spring",300,"'000757FDF0","'00076B374D","'000757FDF0_A"
-0.191606450682418,"spring",311,"'000757DD22","'00075A44D3","'000757DD22_A"
-0.0722291319075503,"spring",300,"'000757B7CE","'00075E03B6","'000757B7CE_A"
0.0502615929929781,"summer",300,"'00075B80AA","'00075A5E89","'00075B80AA_B"
0.168082208705016,"spring",300,"'000757FBF7","'00075A86C6","'000757FBF7_B"
0.647148186867318,"summer",207,"'000757C965","'00075A8660","'000757C965_A"
0.290572933605544,"autumn",402,"'00075A148E","'00075A31E7","'00075A148E_C"
-0.0319177912949842,"autumn",404,"'0007B10199","'00079AE579","'0007B10199_A"
0.206836846254752,"spring",300,"'000757AB1D","'000757AEA8","'000757AB1D_A"
0.00839354931758195,"spring",300,"'00075E056D","'00075BBAAE","'00075E056D_A"
-0.249738407007022,"summer",300,"'000757AE87","'00075807E6","'000757AE87_B"
-0.27222913190755,"spring",300,"'00075A652C","'00075A22DF","'00075A652C_B"
-0.0900497476195877,"summer",207,"'000757AEA4","'000757D013","'000757AEA4_C"
0.166525505642185,"spring",311,"'00075A7E4F","'00075A923E","'00075A7E4F_A"
0.0293275711552803,"autumn",404,"'00079A8C6E","'0007AC3624","'00079A8C6E_B"
-0.633474494357814,"spring",311,"'000757D776","'000757B648","'000757D776_A"
-0.0753425380332103,"spring",311,"'00075A8FC3","'00075BBAAE","'00075A8FC3_B"
0.22777086809245,"autumn",404,"'0007AC1576","'0007AFD8D6","'0007AC1576_A"
0.00683684625475188,"spring",311,"'00075A54FF","'00075A923E","'00075A54FF_A"
0.248704889930148,"spring",300,"'00075A6FF3","'00075A5206","'00075A6FF3_C"
-0.273785834970381,"spring",311,"'00075A54FF","'00075A923E","'00075A54FF_A"
0.42777086809245,"summer",300,"'00075A553B","'000757AB53","'00075A553B_C"
0.72777086809245,"summer",207,"'000757B347","'P000124652","'000757B347_B"
0.0293275711552803,"spring",237,"'00075A8066","'000757BA34","'00075A8066_A"
0.106836846254752,"spring",300,"'00075E058B","'00075A58E8","'00075E058B_A"
-0.552851813132682,"spring",311,"'000757D776","'000757C212","'000757D776_A"
-0.0916064506824181,"spring",300,"'00075E056D","'00075BBAAE","'00075E056D_A"
0.250261592992978,"spring",300,"'00075E056D","'00075A7275","'00075E056D_B"
0.108393549317582,"summer",207,"'000757D0D1","'000757EA41","'000757D0D1_A"
0.208393549317582,"autumn",462,"'00075A9052","'000757AB28","'00075A9052_A"
0.166525505642185,"spring",311,"'00075A553B","'000757BCC8","'00075A553B_A"
0.106836846254752,"autumn",404,"'0007B0DDB0","'00079A3D56","'0007B0DDB0_A"
-0.049738407007022,"autumn",252,"'0007B0FBDC","'0007B0FE73","'0007B0FBDC_B"
0.269638911767846,"summer",404,"'00075804E3","'00079ACDEB","'00075804E3_C"
-0.110983769457286,"spring",300,"'00075A12A8","'000799D727","'00075A12A8_B"
0.189016230542714,"spring",311,"'000757DE90","'0007580584","'000757DE90_A"
-0.131917791294984,"summer",404,"'00075A801A","'00079A39E5","'00075A801A_B"
-0.190049747619588,"spring",311,"'00076B2DB5","'00075A8689","'00076B2DB5_A"
-0.191606450682418,"spring",300,"'00075A92A6","'00075802CB","'00075A92A6_B"
-0.230361088232154,"spring",300,"'000757D010","'000757E8EF","'000757D010_A"
-0.212540472520116,"summer",404,"'00075A5CAB","'000799A2F5","'00075A5CAB_C"
0.0890162305427142,"autumn",404,"'0007B0DF08","'000799EFD5","'0007B0DF08_A"
-0.0947198568080785,"spring",311,"'000757D2F9","'00075A58E8","'000757D2F9_C"
-0.0722291319075503,"spring",300,"'00075A4CAF","'00075DFBAF","'00075A4CAF_A"
0.22777086809245,"autumn",404,"'00079A8C6E","'0007AC3624","'00079A8C6E_B"
0.42465746196679,"spring",311,"'00075DFE36","'00075A58E8","'00075DFE36_A"
0.566525505642186,"spring",311,"'00075A54FF","'00075A923E","'00075A54FF_A"
-0.751295110069852,"spring",311,"'000757DE90","'00075E0315","'000757DE90_A"
-0.652851813132682,"spring",311,"'00076B2DB5","'00075A923E","'00076B2DB5_A"
-0.0900497476195877,"spring",300,"'00075E05E9","'00075A8225","'00075E05E9_A"
0.366525505642186,"spring",300,"'00076B46BA","'000757DD8D","'00076B46BA_C"
0.369638911767846,"summer",404,"'000757E039","'00079AFD73","'000757E039_B"
-0.412540472520116,"spring",311,"'00075A7E4F","'00075800BF","'00075A7E4F_A"
0.33088427421811,"summer",207,"'000757CF4C","'00075A1473","'000757CF4C_B"
0.52621416502962,"spring",311,"'000757D697","'000757CEB8","'000757D697_A"
-0.190049747619588,"spring",311,"'00075A8E0B","'000757DD8D","'00075A8E0B_A"
-0.451295110069852,"spring",311,"'00075DFE38","'00075DFBAF","'00075DFE38_A"
-0.0722291319075503,"summer",207,"'00075A8FC3","'00075A5E00","'00075A8FC3_A"
0.287459527479884,"spring",311,"'000757E26C","'00075A6A97","'000757E26C_A"
0.53088427421811,"spring",300,"'00075A4A40","'00075DFA53","'00075A4A40_A"
-0.37222913190755,"spring",311,"'00075A4C75","'00075A923E","'00075A4C75_A"
-0.17534253803321,"spring",311,"'000757EB52","'000757AB53","'000757EB52_A"
0.268082208705016,"summer",207,"'0007580456","'00075DFFC2","'0007580456_A"
-0.37067242884472,"spring",311,"'00075A8E0B","'000757DD8D","'00075A8E0B_A"
0.292129636668374,"summer",207,"'000757BB65","'000757F6BB","'000757BB65_A"
-0.00942706639445581,"spring",300,"'00075A0CE7","'000757AEB5","'00075A0CE7_A"
0.0874595274798837,"spring",300,"'00075A52AC","'00075A8689","'00075A52AC_A"
0.408393549317582,"spring",300,"'000757F8B8","'000757DC97","'000757F8B8_B"
-0.37067242884472,"summer",488,"'0007BAD6A5","'0007BADC79","'0007BAD6A5_A"
0.147148186867318,"autumn",252,"'0007B0FEF6","'00079DAF34","'0007B0FEF6_E"
1.20683684625475,"summer",300,"'000757AB1D","'00075A8E8D","'000757AB1D_B"
-0.351295110069852,"spring",311,"'0007B8EE01","'0007B122F1","'0007B8EE01_A"
-0.712540472520116,"spring",311,"'0007B120C5","'0007B0FEB9","'0007B120C5_A"
0.147148186867318,"autumn",407,"'0007B11EF4","'0007999843","'0007B11EF4_B"
0.0680822087050159,"spring",300,"'00075A4C75","'00075A8689","'00075A4C75_B"
-0.130361088232154,"spring",207,"'0007839132","'0007B11E2C","'0007839132_A"
-0.110983769457286,"summer",506,"'0007BAC5AC","'0007BAE166","'0007BAC5AC_B"
0.266525505642186,"summer",404,"'000757AC41","'000799FFB5","'000757AC41_D"
0.189016230542714,"spring",300,"'000757FBF7","'00075807E6","'000757FBF7_B"
-0.273785834970381,"spring",311,"'00075A7711","'000757AEB5","'00075A7711_A"
0.00839354931758195,"spring",300,"'00075A8C40","'00075A3F7F","'00075A8C40_A"
0.408393549317582,"spring",300,"'00075A652C","'00075A22DF","'00075A652C_B"
0.32777086809245,"summer",300,"'000757B7CE","'00075E0180","'000757B7CE_B"
-0.131917791294984,"spring",300,"'00075A52AC","'00075A8689","'00075A52AC_A"
0.0115069554432425,"summer",300,"'00075A6345","'00075A511B","'00075A6345_A"
0.32932757115528,"summer",300,"'00075B80AA","'00075A5E89","'00075B80AA_B"
0.168082208705016,"summer",300,"'00079ABD6F","'00075A6A97","'00079ABD6F_C"
-0.210983769457286,"spring",300,"'00076B2DB5","'00075A923E","'00076B2DB5_B"
-0.0722291319075503,"spring",300,"'00075A4C75","'00075A8689","'00075A4C75_B"
0.0277708680924498,"autumn",252,"'0007B04DF5","'0007B12247","'0007B04DF5_B"
0.00683684625475188,"spring",300,"'000757DF6E","'00075A86C6","'000757DF6E_B"
0.0680822087050159,"spring",300,"'00075A4C75","'00075A923E","'00075A4C75_B"
-0.149738407007022,"spring",300,"'000757AC41","'000757E6AC","'000757AC41_A"
0.187459527479884,"spring",311,"'000757DE90","'00075E0315","'000757DE90_A"
-0.0334744943578142,"spring",300,"'000757DF6E","'00075A86C6","'000757DF6E_B"
0.389016230542714,"summer",300,"'00075B80AA","'00075A8E8D","'00075B80AA_B"
0.806836846254752,"summer",300,"'00075A9368","'00075A6A97","'00075A9368_B"
-0.210983769457286,"spring",300,"'00075A4300","'00075DFBAF","'00075A4300_A"
-0.27222913190755,"spring",300,"'000758031F","'0007998AF0","'000758031F_A"
0.009950252380412,"summer",488,"'0007B8373B","'0007BAD850","'0007B8373B_A"
0.468082208705016,"spring",315,"'0007BACC0F","'0007B95B9A","'0007BACC0F_C"
-0.551295110069852,"autumn",252,"'00079A723E","'0007B11D24","'00079A723E_B"
-0.26911572578189,"summer",488,"'0007B9AFD9","'P000137716","'0007B9AFD9_A"
0.208393549317582,"autumn",252,"'0007ABC465","'0007B11F90","'0007ABC465_D"
-0.051295110069852,"spring",315,"'0007BAAF5C","'0007B04BE3","'0007BAAF5C_B"
-0.209427066394456,"spring",315,"'0007B10102","'0007B8F363","'0007B10102_B"
-0.210983769457286,"winter",286,"'0007B11E8A","'0007B0CC30","'0007B11E8A_A"
-0.0109837694572859,"autumn",488,"'0007BAE226","'0007B9B329","'0007BAE226_A"
-0.328804385169323,"summer",488,"'0007BAB4CD","'0007B9ACD5","'0007BAB4CD_A"
0.209950252380412,"spring",315,"'0007B046DC","'0007B0FE28","'0007B046DC_B"
0.22932757115528,"autumn",488,"'0007BAE226","'0007B9B329","'0007BAE226_A"
-0.46911572578189,"summer",488,"'0007B9AFD9","'P000137716","'0007B9AFD9_A"
-0.0931631537452482,"autumn",252,"'0007B120E8","'0007B9AF1A","'0007B120E8_C"
-0.151295110069852,"spring",286,"'0007B8EBA6","'0007B96029","'0007B8EBA6_A"
-0.152851813132682,"spring",300,"'00075A9052","'000757AEA8","'00075A9052_B"
0.12777086809245,"spring",300,"'000757FDF0","'00076B374D","'000757FDF0_A"
-0.131917791294984,"spring",300,"'00075804D6","'000757AEA8","'00075804D6_A"
0.387459527479884,"summer",300,"'00075A9368","'00075A6A97","'00075A9368_B"
0.289016230542714,"summer",300,"'00075B80AA","'00075A5E89","'00075B80AA_B"
0.0649688025793554,"spring",300,"'00075B80AA","'000757EF74","'00075B80AA_A"
-0.0900497476195877,"spring",300,"'000757ED39","'000757E0E9","'000757ED39_B"
-0.191606450682418,"spring",300,"'00075A52AC","'00075A8689","'00075A52AC_A"
-0.17067242884472,"spring",300,"'00075A8E0B","'000757EF74","'00075A8E0B_C"
0.306836846254752,"spring",300,"'00075A3A65","'000757CC7E","'00075A3A65_B"
-0.231917791294984,"spring",300,"'00075DFA7D","'00075DFA53","'00075DFA7D_B"
-0.47067242884472,"winter",207,"'000757E104","'0007B122E6","'000757E104_B"
-0.47378583497038,"spring",207,"'00079A086B","'0007B0CED7","'00079A086B_A"
-0.210983769457286,"summer",454,"'0007999C83","'0007B0CCCF","'0007999C83_A"
-0.190049747619588,"spring",311,"'000799D750","'0007B11E4E","'000799D750_B"
-0.17222913190755,"spring",207,"'0007B0064E","'0007B10169","'0007B0064E_A"
0.12932757115528,"spring",207,"'0007B100A3","'0007B0FBCD","'0007B100A3_C"
-0.130361088232154,"spring",207,"'00075A92A6","'0007998CA3","'00075A92A6_F"
-0.0900497476195877,"spring",311,"'0007B11D05","'0007B0FE62","'0007B11D05_A"
0.0874595274798837,"spring",311,"'00079A126C","'0007B11C25","'00079A126C_B"
0.0874595274798837,"autumn",327,"'0007B0FF7D","'00079A37AA","'0007B0FF7D_A"
-0.0109837694572859,"summer",252,"'0007B0FD08","'0007B11B6E","'0007B0FD08_B"
-0.112540472520116,"autumn",252,"'0007B122B0","'0007B04DAC","'0007B122B0_A"
-0.231917791294984,"spring",311,"'0007B0D07B","'0007B11F1D","'0007B0D07B_A"
-0.0706724288447198,"autumn",407,"'00075A4CAF","'00079AF1FD","'00075A4CAF_B"
0.00839354931758195,"spring",311,"'0007B04AA9","'0007B04B03","'0007B04AA9_A"
-0.0722291319075503,"spring",207,"'0007B10199","'000799C59B","'0007B10199_B"
0.368082208705016,"summer",207,"'000757C7D9","'00075A3F70","'000757C7D9_B"
0.790572933605544,"autumn",327,"'000799CE13","'00079AFD73","'000799CE13_A"
-0.433474494357814,"spring",311,"'0007B10282","'000783EDF0","'0007B10282_B"
0.148704889930148,"autumn",252,"'000799D093","'0007B0491C","'000799D093_C"
-0.407870363331626,"spring",311,"'0007B10062","'0007B11EC9","'0007B10062_A"
0.0890162305427142,"summer",404,"'00079ACB49","'000799DAA7","'00079ACB49_A"
-0.249738407007022,"summer",454,"'0007B04C69","'0007B0FDBE","'0007B04C69_A"
0.168082208705016,"autumn",407,"'00075A4CAF","'00079AF1FD","'00075A4CAF_B"
-0.254408516195512,"spring",311,"'0007B11B99","'0007B11E32","'0007B11B99_A"
0.23088427421811,"autumn",252,"'0007B11B67","'0007B102FB","'0007B11B67_B"
0.390572933605544,"autumn",252,"'0007B122C4","'0007B10018","'0007B122C4_C"
0.109950252380412,"summer",404,"'0007B10B59","'00079AA2B3","'0007B10B59_A"
-0.152851813132682,"autumn",407,"'000757C77F","'0007B047C7","'000757C77F_B"
-0.212540472520116,"autumn",327,"'000799862C","'0007AFDB00","'000799862C_C"
-0.110983769457286,"spring",311,"'0007B04CCC","'0007B0DEBA","'0007B04CCC_A"
-0.812540472520116,"spring",207,"'0007B10118","'000799B0B4","'0007B10118_A"
-0.312540472520116,"spring",207,"'000799B4BE","'0007B0CF3D","'000799B4BE_A"
-0.212540472520116,"spring",311,"'0007B0FD18","'0007B0FBCD","'0007B0FD18_A"
0.848704889930148,"autumn",327,"'00079AB0A9","'0007999CCD","'00079AB0A9_B"
0.192129636668374,"summer",404,"'000757D710","'000799FFB5","'000757D710_B"
-0.17222913190755,"spring",311,"'0007B8EE01","'0007B122F1","'0007B8EE01_A"
-0.133474494357814,"spring",300,"'00075A437B","'00076D3AF1","'00075A437B_A"
-0.394719856808078,"spring",207,"'0007ABC041","'0007B0D116","'0007ABC041_B"
-0.27067242884472,"spring",311,"'0007B120E1","'0007B11CC9","'0007B120E1_A"
0.364968802579356,"summer",404,"'0007996EF9","'0007B0DEB5","'0007996EF9_B"
-0.631917791294984,"spring",311,"'0007B0FE7F","'0007B122CB","'0007B0FE7F_A"
-0.531917791294984,"spring",311,"'0007B12005","'0007B11EC9","'0007B12005_A"
-0.390049747619588,"spring",311,"'0007B1202A","'0007B045F6","'0007B1202A_A"
-0.535031197420644,"spring",311,"'0007B0D003","'0007B12108","'0007B0D003_A"
0.0502615929929781,"spring",311,"'0007998A3F","'0007B0FBCD","'0007998A3F_A"
-0.0722291319075503,"autumn",407,"'00079AEA49","'0007B047C7","'00079AEA49_C"
-0.191606450682418,"autumn",252,"'0007B11F3A","'P000132715","'0007B11F3A_C"
-0.17378583497038,"autumn",407,"'000757D1E1","'00079AFD6F","'000757D1E1_B"
0.42777086809245,"winter",207,"'000799CE13","'0007B12108","'000799CE13_B"
-0.57222913190755,"spring",311,"'0007B0FE7F","'0007B122CB","'0007B0FE7F_A"
-0.331917791294984,"autumn",252,"'0007B04807","'0007B0D025","'0007B04807_B"
0.206836846254752,"autumn",407,"'0007B11EF4","'0007999843","'0007B11EF4_B"
-0.0916064506824181,"spring",311,"'00079AA370","'0007B0D2EE","'00079AA370_A"
-0.151295110069852,"spring",311,"'0007B11E7D","'000799C5EB","'0007B11E7D_A"
0.22777086809245,"summer",300,"'00079973B0","'00079AA055","'00079973B0_A"
-0.448181703944191,"spring",311,"'0007AC547C","'0007B10116","'0007AC547C_A"
-0.410983769457286,"spring",311,"'0007B12113","'0007B11F0F","'0007B12113_A"
-0.188493044556758,"spring",207,"'000799D16D","'000799C341","'000799D16D_A"
-0.0125404725201163,"summer",404,"'000757D710","'000799AE92","'000757D710_B"
-0.47222913190755,"spring",311,"'0007B11C38","'0007B102D0","'0007B11C38_A"
-0.112540472520116,"autumn",445,"'0007B0FBD7","'0007B11BB9","'0007B0FBD7_D"
-0.451295110069852,"autumn",252,"'0007B048F5","'0007B11B6E","'0007B048F5_A"
-0.530361088232154,"spring",300,"'00075A8CB4","'00075DFA53","'00075A8CB4_A"
-0.291606450682418,"summer",454,"'0007B11DB9","'0007B11B82","'0007B11DB9_B"
-0.17067242884472,"spring",300,"'000757B64F","'000757DE03","'000757B64F_A"
-0.0916064506824181,"spring",300,"'00075A6C87","'00076B374D","'00075A6C87_A"
0.368082208705016,"spring",300,"'00075A94ED","'00075A3F7F","'00075A94ED_A"
